nombre_farmacia,latitud,longitud
FARMACIA GEMA,1.97E-07,-9.90E-07
FARMACIA LA GUADALUPANA,1.97E-07,-9.90E-07
FARMACIA LA PRINCIPAL,1.97E-07,-9.90E-07
FARMA SUPER,1.94E-07,-9.90E-07
FARMACIA SAN JOSE,1.94E-07,-9.90E-07
FAFRMACIA ALANA,1.94E-07,-9.90E-07
FARMACIA 3 HERMANOS,2.27E-07,-9.90E-07
FARMACIA MANZANILLO,1.93E-07,-9.90E-07
FARMACIA GI,1.97E-07,-9.90E-07
FARMACIA CLASIC,1.97E-07,-9.90E-07
FARMACIA MARIA ISABEL GENERICOS Y SIMILARES,1.97E-07,-9.90E-07
FARMACIA SANTO NI�O,1.96E-07,-9.90E-07
FARMACIA DE GENERICOS,1.96E-07,-9.90E-07
FARMACIA ESCALERILLAS,1.94E-07,-9.90E-07
FARMACIA CRISTO REY,1.97E-07,-9.90E-07
FARMACIA DE GENERICOS,1.96E-07,-9.90E-07
FARMACIA DEL ANGEL,1.96E-07,-9.90E-07
TIENDA NATURISTA ECO- NATURA,1.94E-07,-9.90E-07
FARMACIA SIMIMEX,1.94E-07,-9.90E-07
FARMACIA GUADALAJARA,1.97E-07,-9.90E-07
FARMACIA GONZALEZ,1.94E-07,-9.90E-07
FARMACIAS DE SIMILARES NEZAHUALCOYOTL 18,1.94E-07,-9.90E-07
FARMACIA GENERICOS Y PATENTES,1.94E-07,-9.90E-07
FARMACIA FARMAPRONTO,1.96E-07,-9.90E-07
FARMACIA MAXI AHORRO,1.94E-07,-9.90E-07
FARMACIA LA JOYA,1.94E-07,-9.90E-07
FARMACIAS LA JOYA,1.97E-07,-9.90E-07
FARMACIA CAMINO REAL,1.94E-07,-9.90E-07
FARMACIA SIMILARES Y GI,1.94E-07,-9.90E-07
FARMACIA BERACA,1.94E-07,-9.90E-07
CLUB DE NUTRICION MANNATEC,1.96E-07,-9.90E-07
FARMACIAS SIMILARES ORIENTAL,1.96E-07,-9.90E-07
FARMACIA GI SUCURSAL CABRERA,1.94E-07,-9.90E-07
FARMACIA SAN JOSE,1.97E-07,-9.90E-07
FARMAGONZALEZ,1.97E-07,-9.90E-07
FARMACIA PACO,1.96E-07,-9.90E-07
FARMACIA CANDY,1.94E-07,-9.90E-07
FARMACIA DE GENERICOS TAIDE,1.94E-07,-9.90E-07
FARMACIA LA SALUD,1.97E-07,-9.90E-07
FARMAPRONTO CORPORATIVO,1.96E-07,-9.90E-07
FARMACIA DE DIOS,1.94E-07,-9.90E-07
FARMACIA DE GENERICOS,1.94E-07,-9.90E-07
FARMAPRONTO,1.97E-07,-9.90E-07
FARMACIA VANIDMA,1.94E-07,-9.90E-07
FARMACIA MARAVILLAS,1.94E-07,-9.90E-07
FARMACIA VIKI,1.97E-07,-9.90E-07
FARMACIA DE GENERICOS,1.96E-07,-9.90E-07
FARMACIA DE SIMILARES,1.94E-07,-9.90E-07
FARMACIA SAN MIGUEL,1.94E-07,-9.90E-07
FARMACIA ARIAS,1.97E-07,-9.90E-07
FARMACIAS SIMILARES,1.97E-07,-9.90E-07
FARMACIA GENERICOS Y SIMILARES,1.94E-07,-9.90E-07
FARMACIA SANTA FE,1.97E-07,-9.90E-07
FARMACIA INDEPENDENCIA,1.94E-07,-9.90E-07
FARMACIA HISSEL,1.96E-07,-9.90E-07
FARMAC�A GEMINIS,1.94E-07,-9.90E-07
FARMACIA DE LA LUZ,1.94E-07,-9.90E-07
FARMACIA YOSHUA,1.89E-07,-9.90E-07
DISTRIBUIDORA FARMACEUTICA,2.15E-07,-9.90E-07
FARMACIA SAN JUDAS TADEO,1.97E-07,-9.90E-07
FARMACIA DE GENERICOS SANTA CRUZ,1.94E-07,-9.90E-07
FARMACIA VIDA Y SALUD,1.94E-07,-9.90E-07
FARMACIA DE GENERICOS,1.97E-07,-9.90E-07
FARMACIA SAN ISIDRO VILLA DE ALLENDE,1.94E-07,-9.90E-07
FARMAC�A DE GENERICOS Y CONSULTORIO MEDICO,1.97E-07,-9.90E-07
FARMACIA SAN GABRIEL,1.96E-07,-9.90E-07
FARMACIA DE GENERICOS ANMA,1.94E-07,-9.90E-07
FARMACIA DE GENERICOS SIMILARES,1.94E-07,-9.90E-07
FARMACIAS SIMILARES,1.89E-07,-9.90E-07
FARMAC�A DIVINO NI�O,1.89E-07,-9.90E-07
FARMACIA CLAUDIA,1.94E-07,-9.90E-07
FARMACIA LUIS ANGEL,1.94E-07,-9.90E-07
FARMACIAS DEL AHORRO MEX MXFO METROPOLITANA LA FLORESTA,1.94E-07,-9.90E-07
FARMACIAS SIMILARES,1.94E-07,-9.90E-07
FARMACIA SAGRADO CORAZON,1.94E-07,-9.90E-07
FARMACIA DE JESUS,1.97E-07,-9.90E-07
FARMACIA DE GENERICOS Y SIMILARES,1.94E-07,-9.90E-07
FARMACIA JUAN Y PABLO,1.94E-07,-9.90E-07
FARMACIA ATZ,1.89E-07,-9.90E-07
FARMACIA LUPITA,1.97E-07,-9.90E-07
FARMACIA LUPITA,1.94E-07,-9.90E-07
FARMACIA RODI,1.94E-07,-9.90E-07
FARMACIA DE GENERICOS,1.94E-07,-9.90E-07
SUPER FARMACIA CONSTITUCION,1.94E-07,-9.90E-07
FARMACIA SAGRADO CORAZON DE JESUS,1.97E-07,-9.90E-07
FARMACIA ANGELICA,1.97E-07,-9.90E-07
FARMACIA PARIS,1.97E-07,-9.90E-07
FARMACIA LA HERMOSA,1.89E-07,-9.90E-07
FARMACIA GI,1.89E-07,-9.90E-07
FARMACIA QUETZAL,1.97E-07,-9.90E-07
FARMACIA SAN ANDRES,1.94E-07,-9.90E-07
FARMACIAS SIMILARES 71310 VILLA DE ALLENDE,1.89E-07,-9.90E-07
FARMACIA LUPITA,1.89E-07,-9.90E-07
FARMACIA LA CAPILLA,1.97E-07,-9.90E-07
FARMACIA DE GENERICOS SIN NOMBRE,1.94E-07,-9.90E-07
FARMACIA SAN MIGUELITO,1.94E-07,-9.90E-07
FARMACIA YAMI,1.94E-07,-9.90E-07
FARMACIA BIO MEX,1.94E-07,-9.90E-07
FARMACIA DIAZ,1.94E-07,-9.90E-07
FARMACIA SAN MARTIN,1.94E-07,-9.90E-07
FARMACIA RAMIREZ,1.94E-07,-9.90E-07
FARMACIAS SIMILARES 5430 VILLA SANTIN,1.97E-07,-9.90E-07
FARMACIA DE GENERICOS Y CONSULTORIO MEDICO,1.94E-07,-9.90E-07
FARMACIA ALMA,1.94E-07,-9.90E-07
FARMACIA ALMA,1.93E-07,-9.90E-07
FARMACIA FAMILIAR,1.94E-07,-9.90E-07
FARMACIA SAN JOSE,1.94E-07,-9.90E-07
FARMACIA DE OVINA,1.97E-07,-9.90E-07
GUADALUPANA,2.27E-07,-9.90E-07
FARMACIA MICHELLE,1.94E-07,-9.90E-07
FARMACIA SILAO,1.94E-07,-9.90E-07
FARMACIA DE GEN�RICOS,1.94E-07,-9.90E-07
FARMACIA GEMINIS,1.94E-07,-9.90E-07
FARMACIA SIN NOMBRE,1.94E-07,-9.90E-07
FARMACIA GENERICOS SIN NOMBRE,1.94E-07,-9.90E-07
FARMACIA ARIMEDID,1.94E-07,-9.90E-07
FARMACIA GI,1.94E-07,-9.90E-07
FARMACIA ARBOL DE LA VIDA,1.94E-07,-9.90E-07
FARMACIA,1.94E-07,-9.90E-07
FARMACIA DE JES�S,1.94E-07,-9.90E-07
FARMACIA LIZ,1.94E-07,-9.90E-07
FARMACIA SANCHEZ,1.97E-07,-9.90E-07
FARMACIA JUALRRO,1.97E-07,-9.90E-07
FARMACIA SIN NOMBRE,1.94E-07,-9.90E-07
FARMACIA GALLEGOS,1.94E-07,-9.90E-07
FARMACIA NAVISA,2.27E-07,-9.90E-07
FARMACIA MADRID,1.94E-07,-9.90E-07
FARMACIA HILSE,1.94E-07,-9.90E-07
FARAMACIA EDUARDO DANIEL,1.94E-07,-9.90E-07
FARMACIA MILO,1.89E-07,-9.90E-07
FARMACIA SAN JOSE,1.94E-07,-9.90E-07
FARMACIAS PROFESIONALES,1.94E-07,-9.90E-07
FARMACIA DE GENERICOS SIMILARES,1.94E-07,-9.90E-07
FARMACIA DR RENE,1.94E-07,-9.90E-07
FARMACIA MEVI,1.94E-07,-9.90E-07
FARMACEUTICA SAN JOSE,1.94E-07,-9.90E-07
FARMACIA EL SALADO,2.16E-07,-9.90E-07
FARMACIA REFORMA,1.94E-07,-9.90E-07
FARMACIAS GUADALAJARA,1.94E-07,-9.90E-07
FARMACIA GENERICOS INTERCAMBIABLES,1.94E-07,-9.90E-07
FARMACIA CRISTO REY,1.94E-07,-9.90E-07
FARMACIAS SIMILARES 71483,1.98E-07,-9.90E-07
FARMACIA DEL CARMEN,2.15E-07,-9.90E-07
FARMA B,1.97E-07,-9.90E-07
FARMACIA MI SANADOR,1.94E-07,-9.90E-07
FARMACIA HIDALGO,1.94E-07,-9.90E-07
FARMACIA LA VENTANITA,1.94E-07,-9.90E-07
FARMACIAS DEL AHORRO MEX TLAJ ALMOLOYA DE JUAREZ,1.94E-07,-9.90E-07
FARMACIA SANTO DOMINGO,1.94E-07,-9.90E-07
FARMACIA Y PERFUMERIA GANDI,1.89E-07,-9.90E-07
FARMACIA SAN MIGUEL,1.97E-07,-9.90E-07
FARMACIA DE GENERCOS SIN NOMBRE,1.94E-07,-9.90E-07
FARMACIA SAN FERNANDO,1.94E-07,-9.90E-07
FARMACIA FARMAEXPRES,1.94E-07,-9.90E-07
FARMACIA KARO,1.96E-07,-9.90E-07
FARMACIA SIN NOMBRE,1.96E-07,-9.90E-07
FARMACIA SIN NOMBRE,1.94E-07,-9.90E-07
PAPELER�A LA SIRENITA,1.94E-07,-9.90E-07
FARMACIA DIAZ,1.94E-07,-9.90E-07
FARMACIA SAN JUDITAS,1.94E-07,-9.90E-07
FARMACIA DEL AHORRO,1.94E-07,-9.90E-07
FARMACIA ALONDRA,1.89E-07,-9.90E-07
FARMACIAS SIMILARES 7882,1.89E-07,-9.90E-07
FARMACIA POPULAR,1.97E-07,-9.90E-07
FARMACIA DEL CARMEN,1.94E-07,-9.90E-07
FARMACIA FARMASALUD,1.92E-07,-9.90E-07
BODEGA FARMASALUD,2.16E-07,-9.90E-07
FARMACIA SE�OR DEL HUERTO,2.16E-07,-9.90E-07
FARMACIA LA UNION,1.96E-07,-9.90E-07
FARMACIA VENUS,1.96E-07,-9.90E-07
FARMACIA GEMA,1.94E-07,-9.90E-07
FARMACIA GENERICOS MAX,1.94E-07,-9.90E-07
FARMACIA LOLITA,2.16E-07,-9.90E-07
FARMACIA SAN ANTONIO,2.16E-07,-9.90E-07
FARMACIA SUTEYM,2.16E-07,-9.90E-07
FARMACIA EL SOL,1.94E-07,-9.90E-07
FARMACIA BRENDA,2.16E-07,-9.90E-07
FARMACIA LA MAGDALENA,1.98E-07,-9.90E-07
FARMACIA EL SE�OR DE LA LAMPARA,1.94E-07,-9.90E-07
FARMACIA SAN JUDITAS,1.94E-07,-9.90E-07
FARMACIA Y CONSULTORIO SAN JOSE,1.94E-07,-9.90E-07
FARMACIA SAN FERNARDO 2,1.97E-07,-9.90E-07
FARMACIA SAN JUDAS TADEO,1.97E-07,-9.90E-07
FARMACIA GENERICO Y CONSULTORIO,1.94E-07,-9.90E-07
COMERIALIZADORA GRUPO ALGEMIRA,1.98E-07,-9.90E-07
FARMACIAS SIMILARES GENERICOS SAN DIEGO,1.97E-07,-9.90E-07
FARMACIA ROMA,1.94E-07,-9.90E-07
FARMACIA RAFAH,1.94E-07,-9.90E-07
FARMACIA SALUD PERSONALIZADA AVANZADA,1.94E-07,-9.90E-07
FARMACIA DE GENERICOS SIN NOMBRE,1.97E-07,-9.90E-07
FARMACIA DE DIOS,1.97E-07,-9.90E-07
ESENCIA NATURAL,1.96E-07,-9.90E-07
FARMACIA DE GENERIOS Y SIMILARES NACIONALES SIN NOMBRE,1.94E-07,-9.90E-07
FARMACIA LA GLORIA,1.94E-07,-9.90E-07
FARMACIA GUERRERO,1.97E-07,-9.90E-07
FARMACIAS DE SIMILARES LA MAGDALENA EDO DE MEX,1.97E-07,-9.90E-07
FARMACIA SAN JUDAS TADEO,1.94E-07,-9.90E-07
FARMACIA GENERICOS,1.94E-07,-9.90E-07
FARMACIA LERMA,1.89E-07,-9.90E-07
FARMACIAS DEL AHORRO MEX CEAL ALTAMIRANO,1.97E-07,-9.90E-07
FARMACIA ALMA LUISA,1.97E-07,-9.90E-07
FARMACIAS DEL AHORRO MEX MXTN MEXICO ORIENTE ALTAMIRANO,1.96E-07,-9.90E-07
FARMACIA ANGELES,1.94E-07,-9.90E-07
FARMACIA Y REGALOS LOS ANGELES,1.94E-07,-9.90E-07
FARMACIA MONI,1.98E-07,-9.90E-07
FARMACIA PAOLA,1.94E-07,-9.90E-07
FARMACIA VIGELOW,1.94E-07,-9.90E-07
FARMACIA GENERICOS SIN NOMBRE,1.94E-07,-9.90E-07
FARMACIAS NAVARRO,1.94E-07,-9.90E-07
FARMACIA FARMA VALLE,1.97E-07,-9.90E-07
FARMACIA FLORESTA,1.94E-07,-9.90E-07
FARMACIA CLAUDIA,1.89E-07,-9.90E-07
FARMACIA Y CONSULTORIO MEDICO,1.97E-07,-9.90E-07
FARMACIA MADRID,1.94E-07,-9.90E-07
FARMACIA DE GENERICOS,1.94E-07,-9.90E-07
FARMACIA SAN JOSE,1.94E-07,-9.90E-07
FARMACIA DE GENERICOS SIN NOMBRE,1.94E-07,-9.90E-07
FARMACIA ZIANYA,1.94E-07,-9.90E-07
FARMACIA SAN RAFAEL,1.97E-07,-9.90E-07
FARMACIA IXCHEL,1.96E-07,-9.90E-07
FARAMACIA SANTA ANA,1.94E-07,-9.90E-07
FARMACIA Y PERFUMERIA FREDY,1.94E-07,-9.90E-07
FARMACIA MADRID,1.94E-07,-9.90E-07
FARMACIA GENERICOS SIN NOMBRE,1.94E-07,-9.90E-07
FARMACIA CIRCULO VERDE,1.94E-07,-9.90E-07
FARMACIA Y CONSULTORIO,1.98E-07,-9.90E-07
FARMACIA,1.94E-07,-9.90E-07
FARMACIA ELI,1.94E-07,-9.90E-07
FARMACIA SIMILARES EMILY,1.94E-07,-9.90E-07
FARMACIA NAZARET,1.96E-07,-9.90E-07
FARMACIA Y CONSULTORIO LOAL,1.94E-07,-9.90E-07
FARMACIA DE DIOS,1.88E-07,-9.90E-07
FARMACIA SAN MIGUEL,1.94E-07,-9.90E-07
FARMACIA FASI,1.94E-07,-9.90E-07
FARMACIA E INTERNET CARAMELO,1.98E-07,-9.90E-07
FARMACIA OMEGA,2.27E-07,-9.90E-07
FARMACIA DE SIMILARES,1.94E-07,-9.90E-07
FARMACIA VIRGEN DE JUQUILA,1.94E-07,-9.90E-07
FARMACIA LA LABOR DE OAXACA,1.94E-07,-9.90E-07
FARMACIA MADRID,1.94E-07,-9.90E-07
FARMACIA RODAN,1.94E-07,-9.90E-07
FARMACIA SAN JUAN,1.94E-07,-9.90E-07
FARMACIAS GI,2.16E-07,-9.90E-07
FARMACIA SANTA FE,1.97E-07,-9.90E-07
FARMACIA HERMANOS,1.97E-07,-9.90E-07
FARMACIA SIN NOMBRE,1.98E-07,-9.90E-07
FARMACIA ESPIRITU SANTO,1.96E-07,-9.90E-07
CLUB DE NUTRICION,1.98E-07,-9.90E-07
FARMACIA DE GENERICOS Y SIMILARES,1.97E-07,-9.90E-07
FARMACIA SERMART,1.94E-07,-9.90E-07
FARMACIAS LA UNI�N,1.94E-07,-9.90E-07
FARMACIA FANY,1.94E-07,-9.90E-07
FARMACIA GENERICOS,1.96E-07,-9.90E-07
FARMACIA MEDERI FARMACIA DE ORIENTE FA,1.94E-07,-9.90E-07
FARMACIA SAN JUDITAS,1.94E-07,-9.90E-07
ULTRA FARMA,1.94E-07,-9.90E-07
FARMACIA MAS AHORRO MAS SALUD,1.98E-07,-9.90E-07
FARMACIAS ZADQUIEL,1.96E-07,-9.90E-07
FARMACIA Y CONSULTORIO ALTA VISTA,1.88E-07,-9.90E-07
FARMACIAS SIMITLA SUC LOS REYES III,1.98E-07,-9.90E-07
FARMACIA SAN FRANCISCO,1.94E-07,-9.90E-07
FARMACIA SAN JUAN,1.94E-07,-9.90E-07
FARMACIA VALLADOLID,1.94E-07,-9.90E-07
FARMACIA DE DIOS,1.93E-07,-9.90E-07
FARMACIA MACFARMA,1.98E-07,-9.90E-07
FARMACIA EL ANGEL,1.94E-07,-9.90E-07
FARMACIA DE JESUS,1.94E-07,-9.90E-07
CLUB DE NUTRICION,1.94E-07,-9.90E-07
FARMACIA DE GENERICOS,1.94E-07,-9.90E-07
FARMACIA DG,1.94E-07,-9.90E-07
FARMACIA GENERICO ISIS,1.94E-07,-9.90E-07
FARMACIA DE GENERICOS IRMA,1.94E-07,-9.90E-07
FARMACIA,1.94E-07,-9.90E-07
FARMACIA TERESITA,1.98E-07,-9.90E-07
FARMACIA SAN ANTONIO,1.96E-07,-9.90E-07
FARMACIA LUPITA,1.94E-07,-9.90E-07
FARMAC�A GEN�RICOS GI,1.94E-07,-9.90E-07
FARMACIA GI,1.94E-07,-9.90E-07
FARMACIAS NUEVA ESPERANZA,1.94E-07,-9.90E-07
FARMACIA GEN�RICOS,1.94E-07,-9.90E-07
FARMACIAS GUADALAJARA,1.94E-07,-9.90E-07
FARMACIA DE GENERICOS TRINI,1.88E-07,-9.90E-07
FARMACIA NUEVA EL ANGEL,1.94E-07,-9.90E-07
FARMACIA DE GENERICOS TRUJANO,1.94E-07,-9.90E-07
FARMACIA SAN LUIS,1.92E-07,-9.90E-07
FARMACIAS DEL AHORRO MEX TLHU HUIXQUILUCAN,1.88E-07,-9.90E-07
FARMACIA LUPITA,1.88E-07,-9.90E-07
FARMACIA DR GENER,1.96E-07,-9.90E-07
FARMACIA ZURI,1.94E-07,-9.90E-07
FARMACIA HUXQUILUCAN,1.94E-07,-9.90E-07
FARMACIA FARMAPRONTO,1.94E-07,-9.90E-07
FARMACIA LA BUENA FE,1.93E-07,-9.90E-07
FARMACIA SANTA CRUZ DOS,1.92E-07,-9.90E-07
FARMACIA Y CONSULTORIO SIN NOMBRE,1.92E-07,-9.90E-07
FARMACIAS SIMILARES 3478 SAN PABLO AUTOPAN II,1.94E-07,-9.90E-07
FARMACIAS SIMILARES,1.94E-07,-9.90E-07
FARMAPLUS,1.94E-07,-9.90E-07
FARMACIA SALOMA,1.94E-07,-9.90E-07
FARMACIA MEDIPRESS,1.88E-07,-9.90E-07
FARMACIA LUPITA,1.94E-07,-9.90E-07
SHELO NOBEL,1.94E-07,-9.90E-07
FARMACIA Y SPA,1.88E-07,-9.90E-07
FARMACIA SAN PABLO,1.96E-07,-9.90E-07
FARMACIA BIGELOW,1.96E-07,-9.90E-07
FARMACIA BENAVIDES SUC PLAZA LOS OLIVOS MEX,1.94E-07,-9.90E-07
FARMACIA ELI,1.94E-07,-9.90E-07
FARMACIA LUPITA,1.96E-07,-9.90E-07
FARMACIA ELTREBOL,1.94E-07,-9.90E-07
FARMACIA DE LA SALUD,1.96E-07,-9.90E-07
FARMACIA SIN NOMBRE,1.94E-07,-9.90E-07
FARMACIA SAN NICOLAS,1.94E-07,-9.90E-07
FARMCIA SAN ANGEL,1.93E-07,-9.90E-07
FARMACIAS GI,2.28E-07,-9.90E-07
FARMACIA SAN MIGUEL ARCANGEL,1.94E-07,-9.90E-07
FER MAR,1.88E-07,-9.90E-07
FARMACIAS DE SIMILARES,1.96E-07,-9.90E-07
FARMACIA SAYED,1.96E-07,-9.90E-07
FARMACIA RAPHA,1.96E-07,-9.90E-07
NATURISTA CECILIA,1.92E-07,-9.90E-07
MISCELANIA Y RECAUDERIA SIN NOMBRE,1.97E-07,-9.90E-07
FARMACIAS SIMITLA SUC VALLE LOS REYES,1.94E-07,-9.90E-07
FARMACIA DE JESUS,1.94E-07,-9.90E-07
FARCACIA DEL NI�O JESUS,1.94E-07,-9.90E-07
FARMACIA DE LA TIA PAZ,1.94E-07,-9.90E-07
FARMACIA LOS REYES,1.94E-07,-9.90E-07
FARMACIA DEL DR. ROBERTS,1.94E-07,-9.90E-07
FARMACIA G I SAN CARLOS,1.93E-07,-9.90E-07
MAS FARMACIA  MEDERIN,1.88E-07,-9.90E-07
DR AHORRO LOS REYES 1,1.96E-07,-9.90E-07
FARMACIA DE GENERICOS LA PAZ,1.88E-07,-9.90E-07
FARMACIA JB Y CONSULTORIO,1.97E-07,-9.90E-07
FARMACIAS B,1.94E-07,-9.90E-07
FARMACIA SAN MARTIN,1.94E-07,-9.90E-07
TIENDA NATURISTA LAS FUENTES,1.94E-07,-9.90E-07
FARMACIAS SIMILARES,1.94E-07,-9.90E-07
NUTRICION NATURAL HGC,1.93E-07,-9.90E-07
FARMACIA ALICIA,1.97E-07,-9.90E-07
FARMACIA SALMOS,1.93E-07,-9.90E-07
FARMACIAS DE SIMILARES,1.92E-07,-9.90E-07
FARMACIA LOS REYES,1.94E-07,-9.90E-07
FARMACIA REFORMA,1.94E-07,-9.90E-07
ORTOFORKID S,1.94E-07,-9.90E-07
FARMACIA JOR FRI,1.93E-07,-9.90E-07
FARMACIA LA NUEVA,1.87E-07,-9.90E-07
FARMACIA SAN CARLOS,1.94E-07,-9.90E-07
FARMACIA SAVE,1.94E-07,-9.90E-07
FARMACIA LUPITA,1.93E-07,-9.90E-07
EF EQUILIBRIO FARMACEUTICO SA DE CV,1.88E-07,-9.90E-07
FARMACIAS GUADALAJARA,1.96E-07,-9.90E-07
FARMACIA LA CAPSULITA,1.96E-07,-9.90E-07
FARMACIA BERAKA,1.96E-07,-9.90E-07
FARMACIA LA VILLITA,1.94E-07,-9.90E-07
FARMACIA GLORIA,1.93E-07,-9.90E-07
FARMACIA LOS REYES,1.88E-07,-9.90E-07
FRAMACIAS GI,1.87E-07,-9.90E-07
FARMACIAS SAN PABLO,1.96E-07,-9.90E-07
FARMACIA LA SALUD ES PRIMERO,1.94E-07,-9.90E-07
FARMACIA DEL PINO,1.93E-07,-9.90E-07
FARMACIA DI FAR,1.89E-07,-9.90E-07
FARMACIA JORFRI,1.89E-07,-9.90E-07
FARMACIA SAN FELIPE,1.96E-07,-9.90E-07
FARMACIA ANGELES,1.89E-07,-9.90E-07
FARMACIA SAN MANUEL,1.94E-07,-9.90E-07
FARMACIA OASIS,1.93E-07,-9.90E-07
FARMACIA GI,1.97E-07,-9.90E-07
FARMAC�A DE DIOS,1.96E-07,-9.90E-07
FARMACIAS SIMILARES 5159 SAN ANDRES CUEXCONTITLAN,1.94E-07,-9.90E-07
FARMAC�A DE DESCUENTOS SAN ANDRES,1.94E-07,-9.90E-07
FARMACIA GENERICOS DE CALIDAD,1.92E-07,-9.90E-07
FARMACIAS SIMILARES 4969 MANUEL BUEN DIA,1.87E-07,-9.90E-07
CONSULTORIO Y FARMACIA GUADALUPE,1.94E-07,-9.90E-07
FARMACIA SAN ANDRES,1.94E-07,-9.90E-07
FARMACIA LAURA MEZA TRILLO,1.94E-07,-9.90E-07
FARMARCIA REY DAVID,1.97E-07,-9.90E-07
F FT EDMX LOS REYES 00345 TM,1.94E-07,-9.90E-07
FARMACIA LAS TORRES,1.94E-07,-9.90E-07
DR AHORRO LOS REYES 2,1.94E-07,-9.90E-07
FARMACIA EL LLORON,1.94E-07,-9.90E-07
FARMACIAS DEL AHORRO MEX MXCI ROMERO RUBIO,1.94E-07,-9.90E-07
FARMACIA ELOISA,1.93E-07,-9.90E-07
FARMACIAS SIMILARES,1.93E-07,-9.90E-07
FARMACIAS SIMILARES 429 SAN PABLO AUTOPAN,1.94E-07,-9.90E-07
FARMACIA NUEVA VIDA,1.94E-07,-9.90E-07
FARMACIA SAN JOSE,1.93E-07,-9.90E-07
FARMACIA MORELIA,1.88E-07,-9.90E-07
FARMACIA SERVICIOS DE SALUD RG,1.94E-07,-9.90E-07
FARMACIA SANTA CLARA,1.88E-07,-9.90E-07
FARMACIA MARTHA,1.88E-07,-9.90E-07
FARMACIAS DEL AHORRO MEX MXPT PORTAZUELOS,1.88E-07,-9.90E-07
FARMACIA AGUA CALIENTE,1.87E-07,-9.90E-07
FARMACIA JERUSALEM,1.93E-07,-9.90E-07
FARMACIA DE GENERICOS,1.93E-07,-9.90E-07
FARMACIA ESTRELLA,1.87E-07,-9.90E-07
FARMACIA PUEBLO NUEVO,1.92E-07,-9.90E-07
FARMACIAS SIMILARES 3455 SAN MIGUEL ALMOLOYAN,1.93E-07,-9.90E-07
FARMACIA PUEBLO NUEVO,1.88E-07,-9.90E-07
FARMACIA DE CALIDAD,1.93E-07,-9.90E-07
MEDICAMENTOS GENERICOS INTERCAMBIABLES,1.87E-07,-9.90E-07
FARMACIASIMILARES,1.96E-07,-9.90E-07
FARMACIA NAELI,1.87E-07,-9.90E-07
FARMACIAS SIMILARES 1441 PUEBLO NUEVO,1.94E-07,-9.90E-07
FARMACIAS SIMILARES,1.94E-07,-9.90E-07
FARMACIA IMAZ,1.93E-07,-9.90E-07
PRACTIPHARMA,1.87E-07,-9.90E-07
FARMACIA YAUTEPEC,1.94E-07,-9.90E-07
FARMACIA Y REGALOS,1.93E-07,-9.90E-07
FARMACIA MADYMIR,1.94E-07,-9.90E-07
FARMACIA SAGRADO CORAZON DE JESUS,1.93E-07,-9.90E-07
FARMACIAS SIMILARES LOMAS DE SAN ISIDRO,1.88E-07,-9.90E-07
FARMACIA SIN MINISUPER SIN NOMBRE,1.96E-07,-9.90E-07
FARMACIA RAFAEL,1.94E-07,-9.90E-07
CLUB NUTRICIONAL KAREN,1.94E-07,-9.90E-07
FARMACIA KIMBERLY,1.94E-07,-9.90E-07
FARMACIA ABISOL,1.92E-07,-9.90E-07
FERMACIA ALEJANDRA,1.88E-07,-9.90E-07
FARMACIA KATY,1.96E-07,-9.90E-07
FARMACIA SIN NOMBRE,1.93E-07,-9.90E-07
FARMACIA SIN NOMBRE,1.88E-07,-9.90E-07
FARMACIA GLORIA A DIOS,1.94E-07,-9.90E-07
FARMACIAS SIMILARES,1.94E-07,-9.90E-07
FARMACIA LOS PEQUES,1.94E-07,-9.90E-07
FARMACIA MIS ANGELITOS,1.93E-07,-9.90E-07
FARMACIA DE SIMILARES,1.94E-07,-9.90E-07
HERBOLARIA,1.93E-07,-9.90E-07
FARMACIA BRAVO,1.89E-07,-9.90E-07
FARMACIA MENA,1.88E-07,-9.90E-07
FARMACIAS SIMILARES TOLUCA 50,1.88E-07,-9.90E-07
FARMACIA 3G16,1.94E-07,-9.90E-07
FARMACIA DE GENERICOS,1.94E-07,-9.90E-07
FARMACIA SAN ISIDRO,1.94E-07,-9.90E-07
FARMACIA DE GENERICOS ALEXANDRA,1.94E-07,-9.90E-07
FARMACIA LOS PEQUES,1.94E-07,-9.90E-07
FARMACIA SANTA BARBARA,1.98E-07,-9.90E-07
FARMACIA LA FARMACIA,1.94E-07,-9.90E-07
FARMACIA LA PROVIDENCIA,1.88E-07,-9.90E-07
FARMACIA,1.94E-07,-9.90E-07
FARMACIA SANTA MARIA,1.94E-07,-9.90E-07
FARMACIA TECOMATLAN,1.96E-07,-9.90E-07
FARMACIA SAN JUAN,1.94E-07,-9.90E-07
FARMACIA DE GENERICOS,1.93E-07,-9.90E-07
FARMACIA MARIA REINA DE LA PAZ,1.94E-07,-9.90E-07
FARMACIA DE GENERICOS,1.93E-07,-9.90E-07
FARMACIA GALENA,1.98E-07,-9.90E-07
FARMACIA MI MARY,1.94E-07,-9.90E-07
FARMACIA LA VIRGEN,1.93E-07,-9.90E-07
FARMACIA DE LA LUZ,1.88E-07,-9.90E-07
FARMACIA LA ESPERANZA,1.94E-07,-9.90E-07
FARMACIA MECADESH,1.93E-07,-9.90E-07
FARMACIA NUEVA SANTA TERESITA,1.88E-07,-9.90E-07
FARMACIA FARMADEPTO,1.94E-07,-9.90E-07
