nombre_hospital,latitud,longitud,
HOSPITAL DE LA COMUNIDAD SAN JACINTO TLACOTEPEC,17.45151034,-97.07084692,
HOSPITAL DE LA COMUNIDAD SANTIAGO TAMAZOLA,20.07040271,-97.06986703,
HOSPITAL DE LA NI?EZ OAXAQUE?A,15.86721374,-97.06834806,
HOSPITAL DEL SEGURO SOCIAL,15.86721374,-97.06834806,
HOSPITAL DEL VALLE,15.85973556,-97.06680536,
HOSPITAL FUNDACION PADRE ANGEL VASCONCELOS,15.85973556,-97.06680536,
HOSPITAL GENENERAL DE SUBSONA CON MEDICINA FAMILIAR 41,20.05909068,-97.06373937,
HOSPITAL GENERAL,20.06095976,-97.06256053,
HOSPITAL GENERAL,20.05673869,-97.06031402,
HOSPITAL GENERAL DE IXTEPEC 30 CAMAS,18.51897103,-97.05472172,
HOSPITAL GENERAL DE LA MUJER Y EL NI?O OAXAQUE?O,20.08070904,-97.04794818,
HOSPITAL GENERAL DE SALINA CRUZ DE PETROLEOS MEXICANOS,19.06922545,-97.04475072,
HOSPITAL GENERAL DE SUBZONA NO. 19,20.07186905,-97.04407205,
HOSPITAL GENERAL DE ZONA CON MEDICINA FAMILIAR NUMER0 2,19.42617306,-97.01692668,
HOSPITAL GENERAL DE ZONA NUMERO 3,18.82429459,-97.01117617,
HOSPITAL GENERAL DOCTOR ALBERTO VARGAS MERINO,17.07907935,-97.00008722,
HOSPITAL GENERAL DOCTOR MACEDONIO BENITEZ FUENTES,17.07907935,-97.00008722,
HOSPITAL GENERAL DR AURELIO VALDIVIESO,18.66489235,-96.99662045,
HOSPITAL GENERAL DR MANUEL VELASCO SUAREZ DE SAN PABLO HUIXTEPEC,17.03492164,-96.99435495,
HOSPITAL GENERAL MARIA LOMBARDO DE CASO,17.03492164,-96.99435495,
HOSPITAL GENERAL NAVAL DE SALINA CRUZ,18.59586821,-96.9927991,
HOSPITAL GENERAL PILAR SANCHEZ VILLAVICENCIO,19.59294337,-96.99088164,
HOSPITAL GENERAL PUERTO ESCONDIDO,19.3327398,-96.98919498,
HOSPITAL GENERAL SAN PEDRO POCHUTLA,19.38635643,-96.97321712,
HOSPITAL MATERNO INFANTIL,19.15187918,-96.96902059,
HOSPITAL MILTAR DE ZONA DE IXCOTEL OAXACA,17.80891788,-96.96004067,
HOSPITAL MOLINA,17.80891788,-96.96004067,
HOSPITAL NAVAL DE HUATULCO,19.45638166,-96.95904592,
HOSPITAL PSIQUIATRICO CRUZ DEL SUR,19.4492098,-96.95900458,
HOSPITAL RAFAEL AMADOR Y HERNANDEZ,18.89419513,-96.94967479,
HOSPITAL REFORMA,18.89677201,-96.94262297,
HOSPITAL REGIONAL DE ALTA ESPECIALIDAD DE OAXACA,18.89761089,-96.94258907,
HOSPITAL REGIONAL DE ALTA ESPECIALIDAD DE OAXACA,19.19277822,-96.94044023,
HOSPITAL REGIONAL DE ALTA ESPECIALIDAD DE OAXACA,18.89364058,-96.93910828,
HOSPITAL REGIONAL PRESIDENTE JUAREZ,18.89156031,-96.93855875,
HOSPITAL RURAL BIENESTAR NUMERO 35 JAMILTEPEC,19.54492536,-96.93791112,
HOSPITAL RURAL NUMERO 24,19.55169349,-96.93527431,
HOSPITAL RURAL NUMERO 36 IMSS BIENESTAR,18.90100876,-96.93510352,
"HOSPITAL RURAL NUMERO 37,IMSS",18.89558027,-96.93509751,
HOSPITAL RURAL NUMERO 66 DEL IMSS,18.89239459,-96.93489655,
HOSPITAL SAN LUCAS,18.89052476,-96.93416193,
HOSPITAL SAN MARTIN CABALLERO,18.88858617,-96.93179982,
HOSPITALES GENERALES DEL SECTOR P?BLICO,18.89275562,-96.93048108,
IMSS,19.54675131,-96.92962106,
IMSS,19.54208278,-96.92914558,
IMSS BIENESTAR,19.54215186,-96.92901843,
IMSS INSTITUTO MEXICANO DEL SEGURO SOCIAL,19.57392015,-96.92821663,
IMSS OPORTUNIDADES,19.5446153,-96.92357512,
IMSS OPORTUNIDADES,19.5466367,-96.92326627,
IMSS OPRTUNIDADES 193,19.52288353,-96.92185249,
INSTITUTO DE LA SECRETARIA DE SERVICIOS DE SALUD DE LOS TRABAJADORES DEL ESTADO,19.52594661,-96.92128165,
INSTITUTO DE SEGURIDAD Y SERVICIO SOCIALES DE LOS TRABAJADORES DEL ESTADO,19.52298448,-96.92080299,
INSTITUTO DE SEGURIDAD Y SERVICIOS  SOCIALES DE LOS TRABAJADORES DEL ESTADO. UNIDAD MEDICA FAMILIAR SAN PEDRO POCHUTLA,18.88006029,-96.92075555,
INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES DEL ESTADO UNIDAD MEDICA FAMILIAR DE TLAXIACO,18.88357627,-96.92032113,
INSTITUTO MEXICANO DEL SEGURO SOCIAL,19.55496144,-96.91980168,
INSTITUTO MEXICANO DEL SEGURO SOCIAL,18.86397518,-96.9180996,
INSTITUTO MEXICANO DEL SEGURO SOCIAL  042 SAN ANDRES TEUTILALPAM,19.5686582,-96.91754112,
INSTITUTO MEXICANO DEL SEGURO SOCIAL HOSPITAL RURAL N?MERO 34,19.53200424,-96.91736236,
ISSTE,19.54521912,-96.91711173,
JURISDICCION SANITARIA NUMERO 5 MIXTECA - EQUIPO DE SUPERVICION NUMERO 1 - SAN MIGUEL EL GRANDE OAXACA,19.56013213,-96.91569295,
MEDICA 2002,18.85084464,-96.91444062,
MEDICA DEL SALVADOR,19.5428075,-96.90862854,
MEDICA JUAREZ,19.53416765,-96.90092389,
MEDICA SANDOVAL,19.31590293,-96.89968187,
MEDICENTRO,19.52933277,-96.89716306,
MODULO DE SALUD MARINERO,19.51611084,-96.8803754,
NUESTRA SE?ORA DE JUQUILA,20.18347377,-96.8765693,
SANATORIO DEL CARMEN,20.18630296,-96.87443888,
SANATORIO LA SOLEDAD,20.02199374,-96.87375908,
SANATORIO SAN JOSE,19.66182957,-96.86856557,
SEGURO SOCIAL,18.17556985,-96.86778832,
SERVICIO DE ENFERMRIA SIN NOMBRE,18.17556985,-96.86778832,
SERVICIOS DE SALUD DE OAXACA,18.87763919,-96.86129249,
SERVICIOS DE SALUD DE OAXACA,19.92416328,-96.85762034,
SERVICIOS DE SALUD DE OAXACA CENTRO ESTATAL DE ONCOLOGIA Y RADIO TERAPIA,17.11128416,-96.85156739,
SERVICIOS DE SALUD DE OAXACA CSR DE 2NBSS SAN DIONISIO,17.11128416,-96.85156739,
SERVICIOS DE SALUD DEL ESTADO DE OAXACA,19.92270635,-96.85154149,
SERVIVIOS DE SALUD DE OAXACA,18.12883706,-96.84425625,
SUBDELEGACION MEDICA DEL ISTE,18.12883706,-96.84425625,
UMR 310 IMSS BIENESTAR,17.72340075,-96.84000329,
UMR 345 COICOYA DE LAS FLORES,17.72340075,-96.84000329,
UMR 375 SANTA CRUZ TACAHUA,16.74347784,-96.83724447,
UMR IHUALTEPEC,16.74347784,-96.83724447,
UMR IMSS BIENESTAR,17.95889838,-96.82860802,
UMR N. 253,17.95889838,-96.82860802,
UNDAD MEDICA,16.20195983,-96.82727984,
UNEMES E. C. SORIT,16.20195983,-96.82727984,
UNIDAD BASICA DE REHABILITACION,18.12372001,-96.82197738,
UNIDAD BASICA DE SALUD,18.12372001,-96.82197738,
UNIDAD BASICA DE SALUD SAN ANDRES NUXI?O,17.27379829,-96.8031158,
UNIDAD DE MEDICINA FAMILIAR  SAN PABLO HUIXTEPEC OAXACA,17.27379829,-96.8031158,
UNIDAD DE MEDICINA FAMILIAR NUMERO 6 IMSS,17.92136535,-96.80122435,
UNIDAD DE SALUD DEL INSTITUTO MEXICANO DEL SEGURO SOCIAL OPORTUNIDADES,17.92136535,-96.80122435,
UNIDAD MEDICA AGUIAMA,18.89112514,-96.80024732,
UNIDAD MEDICA DE CAMPO IMSS 263,17.20742757,-96.79963328,
UNIDAD MEDICA DE CONSULTA EXTERNA,17.20742757,-96.79963328,
UNIDAD MEDICA DE SALUD RURAL,17.78433829,-96.79669934,
UNIDAD M?DICA DE SAN SIM?N ALMOLONGAS,17.78433829,-96.79669934,
UNIDAD MEDICA DEL SEGURO SOCIAL 33,17.15350422,-96.78948161,
UNIDAD MEDICA FAMILIAR,17.15350422,-96.78948161,
UNIDAD MEDICA FAMILIAR 31 ZIMATLAN,16.83424565,-96.78793195,
UNIDAD MEDICA FAMILIAR N 20,16.83424565,-96.78793195,
UNIDAD MEDICA FAMILIAR NO 23 IMSS,16.81719581,-96.78671968,
UNIDAD MEDICA FAMILIAR NUMERO 21 TAMAZULAPAM,16.81719581,-96.78671968,
UNIDAD MEDICA FAMILIAR UNION HIDALGO ISSTE,16.86693395,-96.78610875,
UNIDAD MEDICA GUADALUPE,16.86693395,-96.78610875,
UNIDAD MEDICA IMSS BIENESTAR,16.99625951,-96.78006908,
UNIDAD MEDICA IMSS DE OPORTUNIDADES,16.99625951,-96.78006908,
UNIDAD MEDICA MUNICIPAL,17.1079854,-96.76476611,
UNIDAD MEDICA MUNICIPAL SAN JUAN GUICHICOVI,17.1079854,-96.76476611,
UNIDAD MEDICA NUMERO 398,17.18294814,-96.76005608,
UNIDAD MEDICA PREVENTIS,17.18294814,-96.76005608,
UNIDAD MEDICA RURAL,16.99266844,-96.75591374,
UNIDAD MEDICA RURAL,16.99266844,-96.75591374,
UNIDAD MEDICA RURAL,19.51328452,-96.75497626,
UNIDAD MEDICA RURAL,17.01457112,-96.74574664,
UNIDAD MEDICA RURAL,17.01457112,-96.74574664,
UNIDAD MEDICA RURAL,15.7972848,-96.74549491,
UNIDAD MEDICA RURAL,15.7972848,-96.74549491,
UNIDAD MEDICA RURAL,17.06134537,-96.74285555,
UNIDAD MEDICA RURAL,17.06134537,-96.74285555,
UNIDAD MEDICA RURAL  324 IMSS FRESNILLO DE TRUJANO,17.06140357,-96.73940351,
UNIDAD MEDICA RURAL  SANTA MARIA YOLOTEPEC,17.06140357,-96.73940351,
UNIDAD MEDICA RURAL 047 CUYAMECALCO VILLA DE ZARAGOZA,17.07046423,-96.73655088,
UNIDAD MEDICA RURAL 110,17.07046423,-96.73655088,
UNIDAD MEDICA RURAL 114 IMSS OPORTUNIDADES,17.05203728,-96.73603645,
UNIDAD MEDICA RURAL 115 MIXISTLAN DE LA REFORMA,17.05203728,-96.73603645,
UNIDAD MEDICA RURAL 117 IMSS BIENESTAR SAN PEDRO Y SAN PABLO AYUTLA,17.04901799,-96.73145281,
UNIDAD MEDICA RURAL 137 SAN JUAN DEL ESTADO,17.04901799,-96.73145281,
UNIDAD M?DICA RURAL 139,17.04849585,-96.73114151,
UNIDAD MEDICA RURAL 145SANTIAGO HUACLILLA,17.04849585,-96.73114151,
UNIDAD MEDICA RURAL 165,17.05954127,-96.73101839,
UNIDAD MEDICA RURAL 171 SAN JUAN TAMAZOLA,17.05954127,-96.73101839,
UNIDAD M?DICA RURAL 176 DE SANTIAGO LLANO GRANDE,17.06332774,-96.72717327,
UNIDAD MEDICA RURAL 177,17.06332774,-96.72717327,
UNIDAD MEDICA RURAL 195,17.0546111,-96.72710192,
UNIDAD MEDICA RURAL 196,17.0546111,-96.72710192,
UNIDAD MEDICA RURAL 209 ANIMAS TRUJANO,17.05502125,-96.72702254,
UNIDAD MEDICA RURAL 236,17.05502125,-96.72702254,
UNIDAD MEDICA RURAL 241 IMSS BIENESTAR,17.05060189,-96.72665366,
UNIDAD MEDICA RURAL 246,17.05060189,-96.72665366,
UNIDAD MEDICA RURAL 248,17.07456338,-96.72628203,
UNIDAD M?DICA RURAL 274 BIENESTAR,17.07456338,-96.72628203,
UNIDAD MEDICA RURAL 281,17.06484229,-96.72502294,
UNIDAD MEDICA RURAL 294 SAN ANTONIO HUITEPEC,17.06484229,-96.72502294,
UNIDAD MEDICA RURAL 312 SANTA MARIA ZOQUITLAN,17.05580261,-96.72486324,
UNIDAD MEDICA RURAL 316,17.05580261,-96.72486324,
UNIDAD MEDICA RURAL 321,17.05641501,-96.72467033,
UNIDAD MEDICA RURAL 330,17.05641501,-96.72467033,
UNIDAD MEDICA RURAL 339 UMR SANTA MARIA PE?OLES,17.05657963,-96.72463626,
UNIDAD M?DICA RURAL 344 IMSS BIENESTAR SAN SIM?N ZAHUATLAN,17.05657963,-96.72463626,
UNIDAD M?DICA RURAL 358 DE SAN SEBASTIAN TECOMAXTLAHUACA,17.08470132,-96.72266606,
UNIDAD MEDICA RURAL 364,17.08470132,-96.72266606,
UNIDAD MEDICA RURAL 37,17.06229342,-96.72203249,
UNIDAD MEDICA RURAL 381 SAN ANDRES LAGUNAS,17.06229342,-96.72203249,
UNIDAD MEDICA RURAL 391 SAN JUAN DIUXI,17.06427782,-96.72145835,
UNIDAD MEDICA RURAL 459,17.06427782,-96.72145835,
UNIDAD MEDICA RURAL 473,17.06776386,-96.72145446,
UNIDAD MEDICA RURAL DE CONSTANCIA DEL ROSARIO,17.06776386,-96.72145446,
UNIDAD MEDICA RURAL DE IMMS BIENESTAR,17.0680596,-96.72116289,
UNIDAD MEDICA RURAL DE IXPANTEPEC NIEVES,17.0680596,-96.72116289,
UNIDAD MEDICA RURAL DE SAN JUAN ACHIUTLA 382,17.07194749,-96.72097316,
UNIDAD MEDICA RURAL DE SAN JUAN GUELAVIA,17.07194749,-96.72097316,
UNIDAD MEDICA RURAL DE SANTA MARIA PAPALO,16.91313332,-96.7209478,
UNIDAD MEDICA RURAL DE SANTIAGO CHOAPAM,16.91313332,-96.7209478,
UNIDAD MEDICA RURAL DE SANTIGO YAVEO,16.40681976,-96.72059386,
UNIDAD MEDICA RURAL IMSS,16.40681976,-96.72059386,
UNIDAD MEDICA RURAL IMSS,16.91358055,-96.72026053,
UNIDAD MEDICA RURAL IMSS,16.91358055,-96.72026053,
UNIDAD MEDICA RURAL IMSS BIENESTAR,17.04623268,-96.71961332,
UNIDAD MEDICA RURAL IMSS BIENESTAR 132,17.04623268,-96.71961332,
UNIDAD MEDICA RURAL IMSS BIENESTAR SOCIAL 279,17.05692462,-96.71903897,
UNIDAD MEDICA RURAL IMSS NUMERO 288,17.05692462,-96.71903897,
UNIDAD MEDICA RURAL IMSS OPORTUNIDADES,17.08158585,-96.71861661,
UNIDAD MEDICA RURAL IMSS PROSPERA,17.08158585,-96.71861661,
UNIDAD M?DICA RURAL INSTITUTO MEXICANO DEL SEGURO SOCIAL BIENESTAR SAN PEDRO JOCOTIPAC,17.05495442,-96.71823211,
UNIDAD MEDICA RURAL MESONES HIDALGO,17.05495442,-96.71823211,
UNIDAD MEDICA RURAL N 112 SANTO DOMINGO ALBARRADAS,17.07586018,-96.71822654,
UNIDAD MEDICA RURAL N 241 IMSS BIENESTAR,17.07586018,-96.71822654,
UNIDAD MEDICA RURAL N 287 DE SAN PEDRO MARTIR YUCUXACO,17.07547449,-96.71816071,
UNIDAD M?DICA RURAL NO. 141 SAN MIGUEL AMATL?N,17.07547449,-96.71816071,
UNIDAD MEDICA RURAL NO. 314 SAN JUAN CIENEGUILLA,17.0785224,-96.71688617,
UNIDAD MEDICA RURAL NO.192 SAN JOSE DEL PROGRESO IMSS BIENESTAR,17.0785224,-96.71688617,
UNIDAD MEDICA RURAL NO.197 SAN PABLO G?IL?,17.07807364,-96.71684625,
UNIDAD MEDICA RURAL NUM. 153,17.07807364,-96.71684625,
UNIDAD MEDICA RURAL NUM.239 IMSS BIENESTAR,17.08029703,-96.71606041,
UNIDAD MEDICA RURAL NUMERO 048 SAN JUAN TEPEUXILA,17.08029703,-96.71606041,
"UNIDAD MEDICA RURAL NUMERO 140, INSTITUTO MEXICANO DEL SEGURO SOCIAL",17.07410862,-96.71505445,
UNIDAD M?DICA RURAL N?MERO 148 SANTA IN?S ZARAGOZA,17.07410862,-96.71505445,
UNIDAD MEDICA RURAL NUMERO 170 IMSS BIENESTAR DE SAN MATEO SINDIHUI,16.99390496,-96.71354946,
UNIDAD MEDICA RURAL NUMERO 185,16.99390496,-96.71354946,
UNIDAD M?DICA RURAL N?MERO 245 IMSS BIENESTAR SANTO DOMINGO DE MORELOS,16.94779904,-96.71175721,
UNIDAD M?DICA RURAL N?MERO 256 SANTA MARIA LIMON,16.94779904,-96.71175721,
UNIDAD MEDICA RURAL NUMERO 267,16.94789081,-96.71173739,
UNIDAD MEDICA RURAL NUMERO 280,16.94789081,-96.71173739,
UNIDAD MEDICA RURAL NUMERO 302 SANTA ANA TLAPACOYAN  CLUES: OCIMO003024,17.07626642,-96.71171206,
UNIDAD MEDICA RURAL N?MERO 309 DE COSOLTEPEC,17.07626642,-96.71171206,
UNIDAD MEDICA RURAL SAN BARTOLOME AYAUTLA,16.94813195,-96.71074961,
UNIDAD MEDICA RURAL SAN JUAN ?UMI,16.94813195,-96.71074961,
UNIDAD M?DICA RURAL SAN MARCIAL OZOLOTEPEC,17.07118777,-96.71021765,
UNIDAD MEDICA RURAL SAN PEDRO TIDA? N?MERO 392,17.07118777,-96.71021765,
UNIDAD MEDICA RURAL SANTA MARIA IXCATLAN,16.94721128,-96.71012615,
UNIDAD MEDICA RURAL SANTIAGO ZOOCHILA,16.94721128,-96.71012615,
UNIDAD M?DICA RURAL SANTO DOMINGO TEPUXTEPEC MIXES,17.05527307,-96.70883701,
UNIDAD MEDICA RURAL#408,17.05527307,-96.70883701,
UNIDAD MEDICA RURAL. UMR 182 SAN ANTONIO TEPETLAPA,15.97226232,-96.70869141,
UNIDAD MEDICA URBANA TUXTEPEC 1,15.97226232,-96.70869141,
UNIDAD MEDICO RURAL SAN AGUSTIN,16.70619136,-96.70545847,
UNIDAD MEDICO URBANA,16.70619136,-96.70545847,
VESALIUS CENTRO MEDICO QUIRURGICO,17.06918404,-96.69774123,
BODEGA DE FARMACIA,17.06918404,-96.69774123,
CABORCA CENTRO MEDICO CLINICA CANNESSI,17.06338427,-96.69427036,
CEESTRA,17.06338427,-96.69427036,
CENTRAL BIOMEDICA,18.60215253,-96.68666208,
CENTRAL MEDICA DE ESPECIALIDADES,18.59856472,-96.68430806,
CENTRO AMBULATORIO PARA LA PREVENCI?N DEL VIH CIDA HE INFECCIONES DE TRANSMICION SEXUAL,18.59856472,-96.68430806,
CENTRO DE DIAGNOSTICO INTEGRAL,17.06636959,-96.68237034,
CENTRO DE ESPECIALIDADES MEDICAS SAN AGUSTIN,17.06636959,-96.68237034,
CENTRO DE SALUD RURAL DE PUNTA CHUECA,16.32307983,-96.67238412,
CENTRO DE SALUD URBANO CON HOSPITALIZACION SANTA ANA,16.32307983,-96.67238412,
CENTRO DESALUD RURAL,16.75061069,-96.67026176,
CENTRO ESTATAL DE ONCOLOGIA DR. ERNESTO RIVERA CLAISSE,16.75061069,-96.67026176,
CENTRO MEDICO DE SONORA,18.03163398,-96.67009739,
CENTRO MEDICO DEL NOROESTE,18.03163398,-96.67009739,
CENTRO MEDICO DEL NOROESTE,15.83387528,-96.6685518,
CENTRO MEDICO DR IGNACIO CHAVEZ,15.83387528,-96.6685518,
CENTRO MEDICO SUR SONORA,17.95379803,-96.65754841,
CLINICA DE ESPECIALIDADES SANTA FE,17.95379803,-96.65754841,
CLINICA DR LANZ,17.06120863,-96.64981865,
CLINICA GUAYMAS,17.06120863,-96.64981865,
CLINICA HOSPITAL GUAYMAS INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES DEL ESTADO,19.50484039,-96.61397607,
CLINICA HOSPITAL INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES DEL ESTADO DE SONORA,17.39747822,-96.61060399,
CLINICA HOSPITAL SAN JOSE DE NAVOJOA,17.39747822,-96.61060399,
CLINICA IMSS,18.53632185,-96.60707641,
CLINICA LA PURISIMA,18.53632185,-96.60707641,
CLINICA LA SAGRADA FAMILIA,19.97820154,-96.6065682,
CLINICA MAGISTERIAL,18.53970219,-96.60498769,
CLINICA MAGISTERIAL SIGLO XXI,18.53970219,-96.60498769,
CLINICA QUIRURGICA DEL DESIERTO,16.33817906,-96.60022342,
CLINICA SAN JOSE,16.33817906,-96.60022342,
CLINICA SANTA FE,16.33640489,-96.59850537,
CLINICA SANTA MARIA DE GUADALUPE,16.33640489,-96.59850537,
CLINICA SANTAFE,17.85986773,-96.58725551,
CLINICA VERSALLES,17.85986773,-96.58725551,
CONSULTORIO,17.22093096,-96.58326422,
CONSULTORIO DE PSIQUIATRIA,17.22093096,-96.58326422,
CONSULTORIO GINECOL?GICO,19.3625334,-96.57331641,
CONSULTORIO MEDICO,19.35720241,-96.57251099,
CONSULTORIO MEDICO PSIQUIATRA,17.31935044,-96.56719112,
CONSULTORIO PSIQUIATRICO,17.31935044,-96.56719112,
CRUZ ROJA MEXICANA,15.66786658,-96.55449293,
DR LILIA PATRICIA MARTINEZ SANCHEZ,15.66786658,-96.55449293,
EM MEDICA,16.59197718,-96.54871379,
ESTACIONAMIENTO HOSPITAL SAN JOSE,16.59197718,-96.54871379,
GINECOLOGA OBSTETRICA Y UROLOGA,16.95722389,-96.54632313,
HGO HOSPITAL GENERAL DE OBREGON,16.95722389,-96.54632313,
HIES,18.51148368,-96.53424739,
HIMES,18.51148368,-96.53424739,
HOSPITAL CIMA,17.88437194,-96.52796707,
HOSPITAL COMUNITARIO,17.88437194,-96.52796707,
HOSPITAL COMUNITARIO DE ALANOS,16.21565383,-96.50886256,
HOSPITAL DE GINECOPEDIATRIA,16.21565383,-96.50886256,
HOSPITAL DE ZONA 5  IMSS,15.92544146,-96.49850478,
HOSPITAL DEL SOCORRO,15.92544146,-96.49850478,
HOSPITAL DEL SOL,16.91103869,-96.49493932,
HOSPITAL GENERAL,16.91103869,-96.49493932,
HOSPITAL GENERAL,17.3171455,-96.49312423,
HOSPITAL GENERAL CABORCA,17.3171455,-96.49312423,
HOSPITAL GENERAL CANANEA UNIDAD DE CONSULTA EXTERNA,17.1117333,-96.49287013,
HOSPITAL GENERAL DE AGUA PRIETA,17.1117333,-96.49287013,
HOSPITAL GENERAL DE CANANEA,17.33177748,-96.48798674,
HOSPITAL GENERAL DE MAGDALENA,17.33177748,-96.48798674,
HOSPITAL GENERAL DE SUBZONA CON MEDICINA FAMILIAR,19.50376792,-96.47661205,
HOSPITAL GENERAL DE ZONA NUMERO 8,16.96572995,-96.47599927,
HOSPITAL GENERAL DEL BAJO RI0 MAYO,16.96572995,-96.47599927,
HOSPITAL GENERAL DEL ESTADO DE SONORA DR. ERNESTO RAMOS BURS.,15.7345285,-96.47363269,
HOSPITAL GENERAL GUAYMAS,15.7345285,-96.47363269,
HOSPITAL GENERAL NAVOJOA,15.73429448,-96.47277493,
HOSPITAL GENERAL REGIONAL NO 1,15.73429448,-96.47277493,
HOSPITAL INTEGRAL,17.27516279,-96.47157033,
HOSPITAL INTEGRAL COMUNITARIO GENERAL DE URES,17.27516279,-96.47157033,
HOSPITAL ISTE,15.71977062,-96.47039989,
HOSPITAL KINO,15.71977062,-96.47039989,
HOSPITAL LATINO,15.73344651,-96.46850879,
HOSPITAL LICONA,15.73344651,-96.46850879,
HOSPITAL MEDICA NORTE,15.74158713,-96.46672926,
HOSPITAL MIGOO,15.74158713,-96.46672926,
HOSPITAL MILITAR,16.80313819,-96.44071064,
HOSPITAL NAVAL,16.80313819,-96.44071064,
HOSPITAL NAVAL DE GUAYMAS,19.76983302,-96.43009124,
HOSPITAL PRIVADO SAN JOSE DE CIUDAD OBREGON,19.05487293,-96.42357491,
HOSPITAL PSQUIATRICO CRUZ DEL NORTE,16.08943823,-96.40619125,
HOSPITAL SAN BENITO,16.08943823,-96.40619125,
HOSPITAL SAN JOSE DE HERMOSILLO,18.2416048,-96.40367126,
HOSPITAL SAN JOSE DEL NOROESTE,18.2416048,-96.40367126,
HOSPITAL SANTA MARGARITA,19.44331131,-96.40176669,
HOSPITALES DEL SECTOR PRIVADO DE OTRAS ESPECIALIDADES M?DICAS,16.80229776,-96.39631812,
HOSPITALES GENERALES DEL SECTOR PRIVADO,16.80229776,-96.39631812,
IMSS,19.37661052,-96.37500182,
IMSS,19.36725022,-96.37130011,
IMSS,15.8020077,-96.36800667,
IMSS,15.8020077,-96.36800667,
INSTITO DE SEGURIDAD SOCIAL DE LOS TRABAJADORES,18.45662125,-96.36738133,
INSTITUTO DE SEGURIDAD DE SERVICIO SOCIAL DE LOS TRABAJADORES DEL ESTADO,19.36222133,-96.36677352,
INSTITUTO DE SEGURIDAD SOCIAL DE LOS TRABAJADORES DEL ESTADO,18.45654268,-96.36662523,
INSTITUTO DE SEGURIDAD Y SERVICIO SOCIAL DE LOS TRABAJADORES DEL ESTADO,18.44866173,-96.35797407,
INSTITUTO DE SEGURIDAD Y SERVICIO SOCIALES PARA LOS TRABAJADORES DEL ESTADO DE SONORA,18.4485819,-96.35793354,
INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES DEL ESTADO,19.40150406,-96.35588122,
INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES DEL ESTADO,18.44419498,-96.35511046,
INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES DEL ESTADO DE SONORA,16.55976658,-96.35390505,
INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES DEL ESTADO DE SONORA POLICLINICA SNTE 54,16.55976658,-96.35390505,
INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJAORES DEL ESTADO DE SONORA,18.44113514,-96.35270867,
INSTITUTO DE SEGURIDAD Y SERVIVIO SOCIAL DE LOS TRABAJADORES DEL ESTADO,18.44134749,-96.34736395,
INSTITUTO DE SERVICIOS Y DE SEGURIDAD SOCIAL DE LO TRABAJADORES DEL ESTADO,16.00098956,-96.33618383,
INSTITUTO MEXICANO DEL SEGURO SOCIAL,16.00098956,-96.33618383,
INSTITUTO MEXICANO DEL SEGURO SOCIAL,16.37546087,-96.3346187,
INSTITUTO MEXICANO DEL SEGURO SOCIAL,16.37546087,-96.3346187,
INSTITUTO MEXICANO DEL SEGURO SOCIAL,15.83399103,-96.32190344,
INSTITUTO MEXICANO DEL SEGURO SOCIAL,15.83399103,-96.32190344,
INSTITUTO MEXICANO DEL SEGURO SOCIAL,16.66787937,-96.30683063,
INSTITUTO MEXICANO DEL SEGURO SOCIAL,16.66787937,-96.30683063,
INSTITUTO MEXICANO DEL SEGURO SOCIAL,15.70918594,-96.30498162,
INSTITUTO MEXICANO DEL SEGURO SOCIAL,15.70918594,-96.30498162,
INSTITUTO MEXICANO DEL SEGURO SOCIAL,16.79710606,-96.30309841,
INSTITUTO MEXICANO DEL SEGURO SOCIAL IMSS,16.79710606,-96.30309841,
INSTITUTO MEXICANO DEL SEGURO SOCIAL NUMERO 2,17.37519071,-96.30307319,
INSTITUTO MEXICANO DEL SEGURO SOPCIAL,17.37519071,-96.30307319,
INSTITUTO MEXICANO SEGURO SOCIAL,17.77745299,-96.29728231,
IS.S.S.TESON,17.77745299,-96.29728231,
ISSTE,16.27199789,-96.28222583,
ISSTESON,16.27199789,-96.28222583,
ISSTESON-SNTE -54,16.32185432,-96.26651783,
ISSTESSON       INSTITUTO DE EGURIDAD Y SERVICIO SOCIALES DE LOS TRABAJADORES DEL ESTADO DE SONORA,16.32185432,-96.26651783,
ISTE 02436,16.13323506,-96.25670834,
ISTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES DEL ESTADO DE SONORA,16.13323506,-96.25670834,
MATERNIDAD SAN GERARDO,17.16970066,-96.25358169,
MATERNIDAD SANTA MARGARITA,17.16970066,-96.25358169,
MODULO DE INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LSO TRABAJADORES DEL ESTADO DE SONORA,18.8927739,-96.24645782,
MODULO DE MIGRACION,17.22006526,-96.24144402,
MODULO I S S STESON,17.22006526,-96.24144402,
